train_partseg.py:37: YAMLLoadWarning: calling yaml.load() without Loader=... is deprecated, as the default Loader is unsafe. Please read https://msg.pyyaml.org/load for full details.
  config = yaml.load(f)

**************************

[workers]: 4

[num_points]: 2048

[num_classes]: 50

[batch_size]: 28

[base_lr]: 0.001

[lr_clip]: 1e-05

[lr_decay]: 0.5

[decay_step]: 21

[epochs]: 200

[weight_decay]: 0

[bn_momentum]: 0.9

[bnm_clip]: 0.01

[bn_decay]: 0.5

[evaluate]: 1

[val_freq_epoch]: 0.7

[print_freq_iter]: 20

[input_channels]: 0

[relation_prior]: 1

[checkpoint]: 

[save_path]: seg

[data_root]: /media/disk3/pyy/Relation-Shape-CNN/shapenetcore_partanno_segmentation_benchmark_v0_normal

**************************

[epoch   1:   0/499] 	 train loss: 5.142435 	 lr: 0.00100
[epoch  29: 320/499] 	 train loss: 0.967865 	 lr: 0.00050
[epoch  29: 340/499] 	 train loss: 0.775774 	 lr: 0.00050
[epoch  29: 360/499] 	 train loss: 0.900009 	 lr: 0.00050
[epoch  29: 380/499] 	 train loss: 0.934175 	 lr: 0.00050
[epoch  29: 400/499] 	 train loss: 0.935777 	 lr: 0.00050
[epoch  29: 420/499] 	 train loss: 0.834056 	 lr: 0.00050
[epoch  29: 440/499] 	 train loss: 0.994564 	 lr: 0.00050
[epoch  29: 460/499] 	 train loss: 1.066844 	 lr: 0.00050
[epoch  29: 480/499] 	 train loss: 0.960854 	 lr: 0.00050
[epoch  30:   0/499] 	 train loss: 1.023624 	 lr: 0.00050
[epoch  30:  20/499] 	 train loss: 1.008892 	 lr: 0.00050
[epoch  30:  40/499] 	 train loss: 0.939447 	 lr: 0.00050
[epoch  30:  60/499] 	 train loss: 0.936499 	 lr: 0.00050
[epoch  30:  80/499] 	 train loss: 0.956235 	 lr: 0.00050
[epoch  30: 100/499] 	 train loss: 0.879017 	 lr: 0.00050
[epoch  30: 120/499] 	 train loss: 0.895556 	 lr: 0.00050
[epoch  30: 140/499] 	 train loss: 0.907769 	 lr: 0.00050
[epoch  30: 160/499] 	 train loss: 0.817332 	 lr: 0.00050
[epoch  30: 180/499] 	 train loss: 0.953617 	 lr: 0.00050
[epoch  30: 200/499] 	 train loss: 0.869684 	 lr: 0.00050
[epoch  30: 220/499] 	 train loss: 0.883740 	 lr: 0.00050
[epoch  30: 240/499] 	 train loss: 0.998064 	 lr: 0.00050
[epoch  30: 260/499] 	 train loss: 0.818075 	 lr: 0.00050
[epoch  30: 280/499] 	 train loss: 0.838307 	 lr: 0.00050
[epoch  30: 300/499] 	 train loss: 0.862935 	 lr: 0.00050
[epoch  30: 320/499] 	 train loss: 0.873801 	 lr: 0.00050
[epoch  30: 340/499] 	 train loss: 0.930978 	 lr: 0.00050
[epoch  30: 360/499] 	 train loss: 1.043014 	 lr: 0.00050
[epoch  30: 380/499] 	 train loss: 1.002331 	 lr: 0.00050
[epoch  30: 400/499] 	 train loss: 0.966393 	 lr: 0.00050
[epoch  30: 420/499] 	 train loss: 0.968838 	 lr: 0.00050
[epoch  30: 440/499] 	 train loss: 0.853822 	 lr: 0.00050
[epoch  30: 460/499] 	 train loss: 0.833369 	 lr: 0.00050
[epoch  30: 480/499] 	 train loss: 0.827229 	 lr: 0.00050
[epoch  31:   0/499] 	 train loss: 0.865673 	 lr: 0.00050
[epoch  31:  20/499] 	 train loss: 0.915172 	 lr: 0.00050
[epoch  31:  40/499] 	 train loss: 0.886208 	 lr: 0.00050
[epoch  31:  60/499] 	 train loss: 0.865254 	 lr: 0.00050
[epoch  31:  80/499] 	 train loss: 0.836287 	 lr: 0.00050
[epoch  31: 100/499] 	 train loss: 0.779034 	 lr: 0.00050
[epoch  31: 120/499] 	 train loss: 0.872720 	 lr: 0.00050
[epoch  31: 140/499] 	 train loss: 0.838924 	 lr: 0.00050
[epoch  31: 160/499] 	 train loss: 1.001575 	 lr: 0.00050
[epoch  31: 180/499] 	 train loss: 0.883415 	 lr: 0.00050
[epoch  31: 200/499] 	 train loss: 0.970862 	 lr: 0.00050
[epoch  31: 220/499] 	 train loss: 0.903324 	 lr: 0.00050
[epoch  31: 240/499] 	 train loss: 1.028352 	 lr: 0.00050
[epoch  31: 260/499] 	 train loss: 0.956117 	 lr: 0.00050
[epoch  31: 280/499] 	 train loss: 0.756730 	 lr: 0.00050
[epoch  31: 300/499] 	 train loss: 0.947089 	 lr: 0.00050
[epoch  31: 320/499] 	 train loss: 0.851321 	 lr: 0.00050
[epoch  31: 340/499] 	 train loss: 0.869993 	 lr: 0.00050
[epoch  31: 360/499] 	 train loss: 0.860052 	 lr: 0.00050
[epoch  31: 380/499] 	 train loss: 0.922666 	 lr: 0.00050
[epoch  31: 400/499] 	 train loss: 0.830516 	 lr: 0.00050
[epoch  31: 420/499] 	 train loss: 1.031430 	 lr: 0.00050
[epoch  31: 440/499] 	 train loss: 0.830398 	 lr: 0.00050
[epoch  31: 460/499] 	 train loss: 0.706873 	 lr: 0.00050
[epoch  31: 480/499] 	 train loss: 0.898385 	 lr: 0.00050
[epoch  32:   0/499] 	 train loss: 0.964074 	 lr: 0.00050
[epoch  32:  20/499] 	 train loss: 0.879965 	 lr: 0.00050
[epoch  32:  40/499] 	 train loss: 0.983212 	 lr: 0.00050
[epoch  32:  60/499] 	 train loss: 0.901711 	 lr: 0.00050
[epoch  32:  80/499] 	 train loss: 0.897042 	 lr: 0.00050
[epoch  32: 100/499] 	 train loss: 0.896011 	 lr: 0.00050
[epoch  32: 120/499] 	 train loss: 0.823926 	 lr: 0.00050
[epoch  32: 140/499] 	 train loss: 0.944560 	 lr: 0.00050
[epoch  32: 160/499] 	 train loss: 0.930725 	 lr: 0.00050
[epoch  32: 180/499] 	 train loss: 0.889239 	 lr: 0.00050
[epoch  32: 200/499] 	 train loss: 0.873558 	 lr: 0.00050
[epoch  32: 220/499] 	 train loss: 0.948427 	 lr: 0.00050
[epoch  32: 240/499] 	 train loss: 0.875825 	 lr: 0.00050
[epoch  32: 260/499] 	 train loss: 0.875989 	 lr: 0.00050
[epoch  32: 280/499] 	 train loss: 0.815278 	 lr: 0.00050
[epoch  32: 300/499] 	 train loss: 0.892744 	 lr: 0.00050
[epoch  32: 320/499] 	 train loss: 0.826569 	 lr: 0.00050
[epoch  32: 340/499] 	 train loss: 0.906278 	 lr: 0.00050
[epoch  32: 360/499] 	 train loss: 0.918296 	 lr: 0.00050
[epoch  32: 380/499] 	 train loss: 1.007791 	 lr: 0.00050
[epoch  32: 400/499] 	 train loss: 0.930093 	 lr: 0.00050
[epoch  32: 420/499] 	 train loss: 0.903640 	 lr: 0.00050
[epoch  32: 440/499] 	 train loss: 0.818109 	 lr: 0.00050
[epoch  32: 460/499] 	 train loss: 0.893316 	 lr: 0.00050
[epoch  32: 480/499] 	 train loss: 0.964535 	 lr: 0.00050
[epoch  33:   0/499] 	 train loss: 0.858079 	 lr: 0.00050
[epoch  33:  20/499] 	 train loss: 0.855817 	 lr: 0.00050
[epoch  33:  40/499] 	 train loss: 0.991833 	 lr: 0.00050
[epoch  33:  60/499] 	 train loss: 1.067793 	 lr: 0.00050
[epoch  33:  80/499] 	 train loss: 1.070448 	 lr: 0.00050
[epoch  33: 100/499] 	 train loss: 0.849632 	 lr: 0.00050
[epoch  33: 120/499] 	 train loss: 0.912553 	 lr: 0.00050
[epoch  33: 140/499] 	 train loss: 0.800604 	 lr: 0.00050
[epoch  33: 160/499] 	 train loss: 0.911021 	 lr: 0.00050
[epoch  33: 180/499] 	 train loss: 0.933861 	 lr: 0.00050
[epoch  33: 200/499] 	 train loss: 0.948835 	 lr: 0.00050
[epoch  33: 220/499] 	 train loss: 0.904502 	 lr: 0.00050
[epoch  33: 240/499] 	 train loss: 0.968459 	 lr: 0.00050
[epoch  33: 260/499] 	 train loss: 0.849140 	 lr: 0.00050
[epoch  33: 280/499] 	 train loss: 0.818866 	 lr: 0.00050
[epoch  33: 300/499] 	 train loss: 0.990710 	 lr: 0.00050
[epoch  33: 320/499] 	 train loss: 0.877577 	 lr: 0.00050
[epoch  33: 340/499] 	 train loss: 0.907499 	 lr: 0.00050
[epoch  33: 360/499] 	 train loss: 0.897546 	 lr: 0.00050
[epoch  33: 380/499] 	 train loss: 0.819438 	 lr: 0.00050
[epoch  33: 400/499] 	 train loss: 0.772425 	 lr: 0.00050
[epoch  33: 420/499] 	 train loss: 0.806044 	 lr: 0.00050
[epoch  33: 440/499] 	 train loss: 0.872453 	 lr: 0.00050
[epoch  33: 460/499] 	 train loss: 0.922780 	 lr: 0.00050
[epoch  33: 480/499] 	 train loss: 0.847195 	 lr: 0.00050
[epoch  34:   0/499] 	 train loss: 0.861510 	 lr: 0.00050
[epoch  34:  20/499] 	 train loss: 0.907136 	 lr: 0.00050
[epoch  34:  40/499] 	 train loss: 0.851768 	 lr: 0.00050
[epoch  34:  60/499] 	 train loss: 0.889834 	 lr: 0.00050
[epoch  34:  80/499] 	 train loss: 0.863558 	 lr: 0.00050
[epoch  34: 100/499] 	 train loss: 0.871370 	 lr: 0.00050
[epoch  34: 120/499] 	 train loss: 0.903999 	 lr: 0.00050
[epoch  34: 140/499] 	 train loss: 0.892399 	 lr: 0.00050
[epoch  34: 160/499] 	 train loss: 0.924245 	 lr: 0.00050
[epoch  34: 180/499] 	 train loss: 0.892760 	 lr: 0.00050
[epoch  34: 200/499] 	 train loss: 0.929612 	 lr: 0.00050
[epoch  34: 220/499] 	 train loss: 0.922115 	 lr: 0.00050
[epoch  34: 240/499] 	 train loss: 1.004298 	 lr: 0.00050
[epoch  34: 260/499] 	 train loss: 0.908205 	 lr: 0.00050
[epoch  34: 280/499] 	 train loss: 0.997042 	 lr: 0.00050
[epoch  34: 300/499] 	 train loss: 0.806666 	 lr: 0.00050
[epoch  34: 320/499] 	 train loss: 0.989183 	 lr: 0.00050
[epoch  34: 340/499] 	 train loss: 0.903003 	 lr: 0.00050
[epoch  34: 360/499] 	 train loss: 0.935535 	 lr: 0.00050
[epoch  34: 380/499] 	 train loss: 0.797570 	 lr: 0.00050
[epoch  34: 400/499] 	 train loss: 0.875963 	 lr: 0.00050
[epoch  34: 420/499] 	 train loss: 0.936630 	 lr: 0.00050
[epoch  34: 440/499] 	 train loss: 0.949289 	 lr: 0.00050
[epoch  34: 460/499] 	 train loss: 0.957565 	 lr: 0.00050
[epoch  34: 480/499] 	 train loss: 0.890754 	 lr: 0.00050
[epoch  35:   0/499] 	 train loss: 0.892666 	 lr: 0.00050
[epoch  35:  20/499] 	 train loss: 0.874246 	 lr: 0.00050
[epoch  35:  40/499] 	 train loss: 0.924426 	 lr: 0.00050
[epoch  35:  60/499] 	 train loss: 0.872109 	 lr: 0.00050
[epoch  35:  80/499] 	 train loss: 0.996412 	 lr: 0.00050
[epoch  35: 100/499] 	 train loss: 0.917310 	 lr: 0.00050
[epoch  35: 120/499] 	 train loss: 0.919369 	 lr: 0.00050
[epoch  35: 140/499] 	 train loss: 0.817638 	 lr: 0.00050
[epoch  35: 160/499] 	 train loss: 0.931252 	 lr: 0.00050
[epoch  35: 180/499] 	 train loss: 0.925415 	 lr: 0.00050
[epoch  35: 200/499] 	 train loss: 0.842681 	 lr: 0.00050
[epoch  35: 220/499] 	 train loss: 0.907971 	 lr: 0.00050
[epoch  35: 240/499] 	 train loss: 0.815875 	 lr: 0.00050
[epoch  35: 260/499] 	 train loss: 0.930631 	 lr: 0.00050
[epoch  35: 280/499] 	 train loss: 0.905016 	 lr: 0.00050
[epoch  35: 300/499] 	 train loss: 0.805791 	 lr: 0.00050
[epoch  35: 320/499] 	 train loss: 0.880690 	 lr: 0.00050
[epoch  35: 340/499] 	 train loss: 0.793406 	 lr: 0.00050
[epoch  35: 360/499] 	 train loss: 0.893478 	 lr: 0.00050
[epoch  35: 380/499] 	 train loss: 0.915601 	 lr: 0.00050
[epoch  35: 400/499] 	 train loss: 0.888586 	 lr: 0.00050
[epoch  35: 420/499] 	 train loss: 1.112895 	 lr: 0.00050
[epoch  35: 440/499] 	 train loss: 0.964341 	 lr: 0.00050
[epoch  35: 460/499] 	 train loss: 0.878986 	 lr: 0.00050
[epoch  35: 480/499] 	 train loss: 0.973373 	 lr: 0.00050
[epoch  36:   0/499] 	 train loss: 0.850554 	 lr: 0.00050
[epoch  36:  20/499] 	 train loss: 0.972203 	 lr: 0.00050
[epoch  36:  40/499] 	 train loss: 0.960075 	 lr: 0.00050
[epoch  36:  60/499] 	 train loss: 0.993912 	 lr: 0.00050
[epoch  36:  80/499] 	 train loss: 0.894403 	 lr: 0.00050
[epoch  36: 100/499] 	 train loss: 0.938869 	 lr: 0.00050
[epoch  36: 120/499] 	 train loss: 0.940052 	 lr: 0.00050
[epoch  36: 140/499] 	 train loss: 0.913860 	 lr: 0.00050
[epoch  36: 160/499] 	 train loss: 1.007913 	 lr: 0.00050
[epoch  36: 180/499] 	 train loss: 0.917009 	 lr: 0.00050
[epoch  36: 200/499] 	 train loss: 0.922667 	 lr: 0.00050
[epoch  36: 220/499] 	 train loss: 0.899186 	 lr: 0.00050
[epoch  36: 240/499] 	 train loss: 0.983302 	 lr: 0.00050
[epoch  36: 260/499] 	 train loss: 0.853670 	 lr: 0.00050
[epoch  36: 280/499] 	 train loss: 0.912163 	 lr: 0.00050
[epoch  36: 300/499] 	 train loss: 0.920604 	 lr: 0.00050
[epoch  36: 320/499] 	 train loss: 0.906202 	 lr: 0.00050
[epoch  36: 340/499] 	 train loss: 0.918936 	 lr: 0.00050
[epoch  36: 360/499] 	 train loss: 0.916055 	 lr: 0.00050
[epoch  36: 380/499] 	 train loss: 0.905230 	 lr: 0.00050
[epoch  36: 400/499] 	 train loss: 0.883536 	 lr: 0.00050
[epoch  36: 420/499] 	 train loss: 0.860029 	 lr: 0.00050
[epoch  36: 440/499] 	 train loss: 0.873962 	 lr: 0.00050
[epoch  36: 460/499] 	 train loss: 0.987811 	 lr: 0.00050
[epoch  36: 480/499] 	 train loss: 0.904151 	 lr: 0.00050
[epoch  37:   0/499] 	 train loss: 0.817192 	 lr: 0.00050
[epoch  37:  20/499] 	 train loss: 0.931217 	 lr: 0.00050
[epoch  37:  40/499] 	 train loss: 0.826675 	 lr: 0.00050
[epoch  37:  60/499] 	 train loss: 0.885756 	 lr: 0.00050
[epoch  37:  80/499] 	 train loss: 0.991998 	 lr: 0.00050
[epoch  37: 100/499] 	 train loss: 0.878806 	 lr: 0.00050
[epoch  37: 120/499] 	 train loss: 0.888346 	 lr: 0.00050
[epoch  37: 140/499] 	 train loss: 0.823287 	 lr: 0.00050
[epoch  37: 160/499] 	 train loss: 0.814768 	 lr: 0.00050
[epoch  37: 180/499] 	 train loss: 1.093184 	 lr: 0.00050
[epoch  37: 200/499] 	 train loss: 0.933136 	 lr: 0.00050
[epoch  37: 220/499] 	 train loss: 0.891491 	 lr: 0.00050
[epoch  37: 240/499] 	 train loss: 0.765286 	 lr: 0.00050
[epoch  37: 260/499] 	 train loss: 1.007062 	 lr: 0.00050
[epoch  37: 280/499] 	 train loss: 0.823423 	 lr: 0.00050
[epoch  37: 300/499] 	 train loss: 0.888427 	 lr: 0.00050
[epoch  37: 320/499] 	 train loss: 0.935396 	 lr: 0.00050
[epoch  37: 340/499] 	 train loss: 0.892919 	 lr: 0.00050
[epoch  37: 360/499] 	 train loss: 0.959447 	 lr: 0.00050
[epoch  37: 380/499] 	 train loss: 0.880335 	 lr: 0.00050
[epoch  37: 400/499] 	 train loss: 0.970513 	 lr: 0.00050
[epoch  37: 420/499] 	 train loss: 0.826518 	 lr: 0.00050
[epoch  37: 440/499] 	 train loss: 0.895804 	 lr: 0.00050
[epoch  37: 460/499] 	 train loss: 0.923897 	 lr: 0.00050
[epoch  37: 480/499] 	 train loss: 1.010158 	 lr: 0.00050
[epoch  38:   0/499] 	 train loss: 0.799935 	 lr: 0.00050
[epoch  38:  20/499] 	 train loss: 0.937637 	 lr: 0.00050
[epoch  38:  40/499] 	 train loss: 0.858344 	 lr: 0.00050
[epoch  38:  60/499] 	 train loss: 0.949888 	 lr: 0.00050
[epoch  38:  80/499] 	 train loss: 0.887369 	 lr: 0.00050
[epoch  38: 100/499] 	 train loss: 0.982954 	 lr: 0.00050
[epoch  38: 120/499] 	 train loss: 0.852682 	 lr: 0.00050
[epoch  38: 140/499] 	 train loss: 0.941377 	 lr: 0.00050
[epoch  38: 160/499] 	 train loss: 0.827136 	 lr: 0.00050
[epoch  38: 180/499] 	 train loss: 0.786550 	 lr: 0.00050
[epoch  38: 200/499] 	 train loss: 0.971308 	 lr: 0.00050
[epoch  38: 220/499] 	 train loss: 0.969127 	 lr: 0.00050
[epoch  38: 240/499] 	 train loss: 0.826179 	 lr: 0.00050
[epoch  38: 260/499] 	 train loss: 0.901242 	 lr: 0.00050
[epoch  38: 280/499] 	 train loss: 0.965996 	 lr: 0.00050
[epoch  38: 300/499] 	 train loss: 0.992064 	 lr: 0.00050
[epoch  38: 320/499] 	 train loss: 0.956932 	 lr: 0.00050
[epoch  38: 340/499] 	 train loss: 0.768443 	 lr: 0.00050
[epoch  38: 360/499] 	 train loss: 0.877200 	 lr: 0.00050
[epoch  38: 380/499] 	 train loss: 0.963316 	 lr: 0.00050
[epoch  38: 400/499] 	 train loss: 0.839540 	 lr: 0.00050
[epoch  38: 420/499] 	 train loss: 0.851321 	 lr: 0.00050
[epoch  38: 440/499] 	 train loss: 0.957747 	 lr: 0.00050
[epoch  38: 460/499] 	 train loss: 0.830112 	 lr: 0.00050
[epoch  38: 480/499] 	 train loss: 0.827367 	 lr: 0.00050
[epoch  39:   0/499] 	 train loss: 0.896720 	 lr: 0.00050
[epoch  39:  20/499] 	 train loss: 0.834753 	 lr: 0.00050
[epoch  39:  40/499] 	 train loss: 0.761432 	 lr: 0.00050
[epoch  39:  60/499] 	 train loss: 0.839869 	 lr: 0.00050
[epoch  39:  80/499] 	 train loss: 0.910619 	 lr: 0.00050
[epoch  39: 100/499] 	 train loss: 0.915246 	 lr: 0.00050
[epoch  39: 120/499] 	 train loss: 0.969092 	 lr: 0.00050
[epoch  39: 140/499] 	 train loss: 0.828016 	 lr: 0.00050
[epoch  39: 160/499] 	 train loss: 0.803094 	 lr: 0.00050
[epoch  39: 180/499] 	 train loss: 0.896285 	 lr: 0.00050
[epoch  39: 200/499] 	 train loss: 0.947532 	 lr: 0.00050
[epoch  39: 220/499] 	 train loss: 0.943841 	 lr: 0.00050
[epoch  39: 240/499] 	 train loss: 0.926894 	 lr: 0.00050
[epoch  39: 260/499] 	 train loss: 0.874112 	 lr: 0.00050
[epoch  39: 280/499] 	 train loss: 0.934343 	 lr: 0.00050
[epoch  39: 300/499] 	 train loss: 0.919175 	 lr: 0.00050
[epoch  39: 320/499] 	 train loss: 0.948336 	 lr: 0.00050
[epoch  39: 340/499] 	 train loss: 0.986080 	 lr: 0.00050
[epoch  39: 360/499] 	 train loss: 0.891586 	 lr: 0.00050
[epoch  39: 380/499] 	 train loss: 0.899882 	 lr: 0.00050
[epoch  39: 400/499] 	 train loss: 0.808064 	 lr: 0.00050
[epoch  39: 420/499] 	 train loss: 1.027006 	 lr: 0.00050
[epoch  39: 440/499] 	 train loss: 0.915852 	 lr: 0.00050
[epoch  39: 460/499] 	 train loss: 0.790005 	 lr: 0.00050
[epoch  39: 480/499] 	 train loss: 0.965429 	 lr: 0.00050
[epoch  40:   0/499] 	 train loss: 0.923097 	 lr: 0.00050
[epoch  40:  20/499] 	 train loss: 0.932304 	 lr: 0.00050
[epoch  40:  40/499] 	 train loss: 0.952037 	 lr: 0.00050
[epoch  40:  60/499] 	 train loss: 0.894391 	 lr: 0.00050
[epoch  40:  80/499] 	 train loss: 0.821375 	 lr: 0.00050
[epoch  40: 100/499] 	 train loss: 0.980606 	 lr: 0.00050
[epoch  40: 120/499] 	 train loss: 0.900233 	 lr: 0.00050
[epoch  40: 140/499] 	 train loss: 0.875808 	 lr: 0.00050
[epoch  40: 160/499] 	 train loss: 0.931349 	 lr: 0.00050
[epoch  40: 180/499] 	 train loss: 0.787971 	 lr: 0.00050
[epoch  40: 200/499] 	 train loss: 0.841905 	 lr: 0.00050
[epoch  40: 220/499] 	 train loss: 0.763093 	 lr: 0.00050
[epoch  40: 240/499] 	 train loss: 1.004218 	 lr: 0.00050
[epoch  40: 260/499] 	 train loss: 0.775173 	 lr: 0.00050
[epoch  40: 280/499] 	 train loss: 0.921286 	 lr: 0.00050
[epoch  40: 300/499] 	 train loss: 0.871624 	 lr: 0.00050
[epoch  40: 320/499] 	 train loss: 0.783055 	 lr: 0.00050
[epoch  40: 340/499] 	 train loss: 0.867618 	 lr: 0.00050
[epoch  40: 360/499] 	 train loss: 0.993685 	 lr: 0.00050
[epoch  40: 380/499] 	 train loss: 0.915589 	 lr: 0.00050
[epoch  40: 400/499] 	 train loss: 0.932280 	 lr: 0.00050
[epoch  40: 420/499] 	 train loss: 0.845627 	 lr: 0.00050
[epoch  40: 440/499] 	 train loss: 0.843808 	 lr: 0.00050
[epoch  40: 460/499] 	 train loss: 0.891527 	 lr: 0.00050
[epoch  40: 480/499] 	 train loss: 0.861138 	 lr: 0.00050
[epoch  41:   0/499] 	 train loss: 0.732835 	 lr: 0.00050
[epoch  41:  20/499] 	 train loss: 0.859920 	 lr: 0.00050
[epoch  41:  40/499] 	 train loss: 0.874646 	 lr: 0.00050
[epoch  41:  60/499] 	 train loss: 0.990019 	 lr: 0.00050
[epoch  41:  80/499] 	 train loss: 0.834162 	 lr: 0.00050
[epoch  41: 100/499] 	 train loss: 0.857277 	 lr: 0.00050
[epoch  41: 120/499] 	 train loss: 0.870001 	 lr: 0.00050
[epoch  41: 140/499] 	 train loss: 0.721582 	 lr: 0.00050
[epoch  41: 160/499] 	 train loss: 0.865618 	 lr: 0.00050
[epoch  41: 180/499] 	 train loss: 0.880007 	 lr: 0.00050
[epoch  41: 200/499] 	 train loss: 0.951404 	 lr: 0.00050
[epoch  41: 220/499] 	 train loss: 0.875819 	 lr: 0.00050
[epoch  41: 240/499] 	 train loss: 0.931503 	 lr: 0.00050
[epoch  41: 260/499] 	 train loss: 0.926506 	 lr: 0.00050
[epoch  41: 280/499] 	 train loss: 0.779420 	 lr: 0.00050
[epoch  41: 300/499] 	 train loss: 0.939073 	 lr: 0.00050
[epoch  41: 320/499] 	 train loss: 0.970849 	 lr: 0.00050
[epoch  41: 340/499] 	 train loss: 0.826490 	 lr: 0.00050
[epoch  41: 360/499] 	 train loss: 0.897078 	 lr: 0.00050
[epoch  41: 380/499] 	 train loss: 0.919739 	 lr: 0.00050
[epoch  41: 400/499] 	 train loss: 0.929711 	 lr: 0.00050
[epoch  41: 420/499] 	 train loss: 0.920325 	 lr: 0.00050
[epoch  41: 440/499] 	 train loss: 0.948947 	 lr: 0.00050
[epoch  41: 460/499] 	 train loss: 0.943659 	 lr: 0.00050
[epoch  41: 480/499] 	 train loss: 0.940939 	 lr: 0.00050
[epoch  42:   0/499] 	 train loss: 0.858932 	 lr: 0.00050
[epoch  42:  20/499] 	 train loss: 0.896625 	 lr: 0.00050
[epoch  42:  40/499] 	 train loss: 0.966073 	 lr: 0.00050
[epoch  42:  60/499] 	 train loss: 0.997870 	 lr: 0.00050
[epoch  42:  80/499] 	 train loss: 0.989995 	 lr: 0.00050
****** Airplane: 0.100440
****** Bag: 0.000000
****** Cap: 0.000000
****** Car: 0.063291
****** Chair: 0.208452
****** Earphone: 0.119048
****** Guitar: 0.000000
****** Knife: 0.000000
****** Lamp: 0.312937
****** Laptop: 0.000000
****** Motorbike: 0.055556
****** Mug: 0.026316
****** Pistol: 0.007576
****** Rocket: 0.000000
****** Skateboard: 0.215054
****** Table: 0.227201
************ Test Loss: 4.421164
************ Class_mIoU: 0.083492
************ Instance_mIoU: 0.168986
[epoch  42: 100/499] 	 train loss: 0.879370 	 lr: 0.00050
[epoch  42: 120/499] 	 train loss: 0.957397 	 lr: 0.00050
[epoch  42: 140/499] 	 train loss: 0.832306 	 lr: 0.00050
[epoch  42: 160/499] 	 train loss: 0.837317 	 lr: 0.00050
[epoch  42: 180/499] 	 train loss: 0.871745 	 lr: 0.00050
[epoch  42: 200/499] 	 train loss: 0.850366 	 lr: 0.00050
[epoch  42: 220/499] 	 train loss: 0.821865 	 lr: 0.00050
[epoch  42: 240/499] 	 train loss: 1.034091 	 lr: 0.00050
[epoch  42: 260/499] 	 train loss: 0.940386 	 lr: 0.00050
[epoch  42: 280/499] 	 train loss: 0.808650 	 lr: 0.00050
[epoch  42: 300/499] 	 train loss: 0.895274 	 lr: 0.00050
[epoch  42: 320/499] 	 train loss: 0.838206 	 lr: 0.00050
[epoch  42: 340/499] 	 train loss: 0.901877 	 lr: 0.00050
[epoch  42: 360/499] 	 train loss: 0.943129 	 lr: 0.00050
[epoch  42: 380/499] 	 train loss: 0.764627 	 lr: 0.00050
[epoch  42: 400/499] 	 train loss: 0.835774 	 lr: 0.00050
[epoch  42: 420/499] 	 train loss: 0.848126 	 lr: 0.00050
****** Airplane: 0.100440
****** Bag: 0.000000
****** Cap: 0.000000
****** Car: 0.064873
****** Chair: 0.208807
****** Earphone: 0.119048
****** Guitar: 0.000000
****** Knife: 0.000000
****** Lamp: 0.319056
****** Laptop: 0.000000
****** Motorbike: 0.055556
****** Mug: 0.026316
****** Pistol: 0.007576
****** Rocket: 0.000000
****** Skateboard: 0.215054
****** Table: 0.224843
************ Test Loss: 2.657515
************ Class_mIoU: 0.083848
************ Instance_mIoU: 0.169073
[epoch  42: 440/499] 	 train loss: 0.942452 	 lr: 0.00050
[epoch  42: 460/499] 	 train loss: 0.976468 	 lr: 0.00050
[epoch  42: 480/499] 	 train loss: 0.994884 	 lr: 0.00050
[epoch  43:   0/499] 	 train loss: 0.825143 	 lr: 0.00050
[epoch  43:  20/499] 	 train loss: 0.917846 	 lr: 0.00050
[epoch  43:  40/499] 	 train loss: 0.976438 	 lr: 0.00050
[epoch  43:  60/499] 	 train loss: 0.864003 	 lr: 0.00050
[epoch  43:  80/499] 	 train loss: 0.978596 	 lr: 0.00050
[epoch  43: 100/499] 	 train loss: 0.878530 	 lr: 0.00050
[epoch  43: 120/499] 	 train loss: 0.884238 	 lr: 0.00050
[epoch  43: 140/499] 	 train loss: 0.862166 	 lr: 0.00050
[epoch  43: 160/499] 	 train loss: 0.915902 	 lr: 0.00050
[epoch  43: 180/499] 	 train loss: 0.779810 	 lr: 0.00050
[epoch  43: 200/499] 	 train loss: 0.877394 	 lr: 0.00050
[epoch  43: 220/499] 	 train loss: 0.942379 	 lr: 0.00050
[epoch  43: 240/499] 	 train loss: 0.756427 	 lr: 0.00050
[epoch  43: 260/499] 	 train loss: 0.735591 	 lr: 0.00050
[epoch  43: 280/499] 	 train loss: 0.922066 	 lr: 0.00050
****** Airplane: 0.098974
****** Bag: 0.000000
****** Cap: 0.000000
****** Car: 0.064873
****** Chair: 0.209162
****** Earphone: 0.095238
****** Guitar: 0.000000
****** Knife: 0.000000
****** Lamp: 0.300699
****** Laptop: 0.000000
****** Motorbike: 0.055556
****** Mug: 0.026316
****** Pistol: 0.007576
****** Rocket: 0.000000
****** Skateboard: 0.215054
****** Table: 0.224450
************ Test Loss: 7.596791
************ Class_mIoU: 0.081119
************ Instance_mIoU: 0.166928
[epoch  43: 300/499] 	 train loss: 0.913678 	 lr: 0.00050
[epoch  43: 320/499] 	 train loss: 0.830872 	 lr: 0.00050
[epoch  43: 340/499] 	 train loss: 0.930600 	 lr: 0.00050
[epoch  43: 360/499] 	 train loss: 0.996623 	 lr: 0.00050
[epoch  43: 380/499] 	 train loss: 0.875225 	 lr: 0.00050
[epoch  43: 400/499] 	 train loss: 0.926877 	 lr: 0.00050
[epoch  43: 420/499] 	 train loss: 0.820416 	 lr: 0.00050
